presentation_id,title,speaker,conference_year,series,public_path,meso_codes,needs_place,needs_time
PRES_9b2118961f,Иконографические типы бронзовых образов Натараджи: их сложение и проблемы классификации,И. А. Урнова,2009,Zograf Readings,p/ikonograficheskie-tipy-bronzovykh-obrazov-nataradzhi-ikh-slozhenie-i-problemy-klassifikatsii.html,visual_material_culture,0,1
PRES_9550fd0f6b,Индийский текст индийской диаспоры,И. Ю. Котин,2009,Zograf Readings,p/indiiskii-tekst-indiiskoi-diaspory.html,modern_society_politics,0,1
PRES_6e5ecd56b8,К вопросу о классификации храмовых сооружений в Вишнудхармоттара-пуране,В. Яскунас,2009,Zograf Readings,p/k-voprosu-o-klassifikatsii-khramovykh-sooruzhenii-v-vishnudkharmottara-purane.html,vaishnava,1,1
PRES_523a56fd5b,Концепция Ишвары в классической йоге и в Кашмирском шиваизме,А. Г. Мехакян,2009,Zograf Readings,p/kontseptsiya-ishvary-v-klassicheskoi-ioge-i-v-kashmirskom-shivaizme.html,comparative_analysis,0,1
PRES_96f005355d,Махабхарата в тамильской поэзии,А. М. Дубянский,2009,Roerich Readings,p/makhabkharata-v-tamilskoi-poezii.html,epic_ramayana_mahabharata|dravidology_south_india,0,1
PRES_4fc95cdd1b,Махабхарата и шастры в ранней индийской эпиграфике,Д. Н. Лелюхин,2009,Roerich Readings,p/makhabkharata-i-shastry-v-rannei-indiiskoi-epigrafike.html,epic_ramayana_mahabharata|manuscripts_epigraphy,0,1
PRES_ad9e0be839,Махишасурамардини и девы-воительницы,Ю. Г. Кокова,2009,Zograf Readings,p/makhishasuramardini-i-devy-voitelnitsy.html,visual_material_culture,1,1
PRES_a38177a26d,Место и значение «Бхактамара-стотры» в джайнской традиции,Н. А. Железнова,2009,Roerich Readings,p/mesto-i-znachenie-bkhaktamara-stotry-v-dzhainskoi-traditsii.html,jain_studies,1,1
PRES_405fb6e1fc,"Миф, пространство, время у алтайских народов",В. М. Яковлев,2009,Roerich Readings,p/mif-prostranstvo-vremya-u-altaiskikh-narodov.html,ethnography_performance,1,1
PRES_df7b4cf816,Некоторые историко-культурные аспекты символики национального флага Непала (V – XXI вв.),К. П. Шрестха,2009,Roerich Readings,p/nekotorye-istoriko-kulturnye-aspekty-simvoliki-natsionalnogo-flaga-nepala-v-xxi-vv.html,nepal_newar_kathmandu,0,1
PRES_e0b8b1bdd4,Новые открытия на Гонур-тепе. Предварительное сообщение,В. Ю. Крюкова,2009,Zograf Readings,p/novye-otkrytiya-na-gonur-tepe-predvaritelnoe-soobshchenie.html,,1,1
PRES_9cec165a1d,О ритуале помазания царя на царство в «Яджнявалкья-смрити»,А. М. Самозванцев,2009,Roerich Readings,p/o-rituale-pomazaniya-tsarya-na-tsarstvo-v-yadzhnyavalkya-smriti.html,ritual_studies,1,1
PRES_f457799a1b,Об одной возможной буддийской параллели к новозаветному пассажу МФ,Д. И. Жутаев,2009,Roerich Readings,p/ob-odnoi-vozmozhnoi-buddiiskoi-paralleli-k-novozavetnomu-passazhu-mf.html,buddhist_studies|comparative_analysis,1,1
PRES_a05b916ad8,Ордалия освященной водой (kosha),Н. А. Корнеева,2009,Zograf Readings,p/ordaliya-osvyashchennoi-vodoi-kosha.html,ritual_studies,1,1
PRES_64abe774d2,Ордалия раскаленной монетой: шастрический текст и «свидетельства» испытаний,Н. А. Корнеева,2009,Roerich Readings,p/ordaliya-raskalennoi-monetoi-shastricheskii-tekst-i-svidetelstva-ispytanii.html,ritual_studies,1,1
PRES_aa2399a11e,Паломничество в Калика-пуране,А. А. Игнатьев,2009,Zograf Readings,p/palomnichestvo-v-kalika-purane.html,,1,1
PRES_2cb004016e,Посвящение в знание мудрости в Гухьясамаджатантре (на основе Abhishekanirukti),Е. С. Бушуев,2009,Zograf Readings,p/posvyashchenie-v-znanie-mudrosti-v-gukhyasamadzhatantre-na-osnove-abhishekanirukti.html,buddhist_studies,1,1
PRES_e2499adc9f,Проблема соотношения этики и знания в йоге и индуистской тантре,С. В. Пахомов,2009,Zograf Readings,p/problema-sootnosheniya-etiki-i-znaniya-v-ioge-i-induistskoi-tantre.html,yoga_ayurveda|philosophy_epistemology,1,1
PRES_422410f9af,Происхождение атомизма: лингвистическая гипотеза,В. Г. Лысенко,2009,Zograf Readings,p/proiskhozhdenie-atomizma-lingvisticheskaya-gipoteza.html,comparative_analysis,1,1
PRES_86c16283af,Ранневишнуитская Веданта,Р. В. Псху,2009,Zograf Readings,p/rannevishnuitskaya-vedanta.html,vaishnava,1,1
PRES_6213023bf5,Сат-чит-ананда как мост между христианством и индуизмом,Ю. В. Предтеченская,2009,Zograf Readings,p/sat-chit-ananda-kak-most-mezhdu-khristianstvom-i-induizmom.html,comparative_analysis,1,1
PRES_22c7444e36,Символические модели Абсолютного Сознания в религиозно-мистической философии Кашмирского шиваизма. Некоторые методологические вопросы,О. Н. Ерченков,2009,Zograf Readings,p/simvolicheskie-modeli-absolyutnogo-soznaniya-v-religiozno-misticheskoi-filosofii-kashmirskogo-sh.html,philosophy_epistemology,0,1
PRES_5579f7916f,Сказание об Индейском царстве» как источник представлений об Индии в древней Руси,С. Х. Шомахмадов,2009,Zograf Readings,p/skazanie-ob-indeiskom-tsarstve-kak-istochnik-predstavlenii-ob-indii-v-drevnei-rusi.html,translation_reception,0,1
PRES_7efa09f3b2,"Сказители, музыканты и танцоры. К вопросу о происхождении и кастовой дхарме так называемых катхаков Раджастхана",С. И. Рыжакова,2009,Zograf Readings,p/skaziteli-muzykanty-i-tantsory-k-voprosu-o-proiskhozhdenii-i-kastovoi-dkharme-tak-nazyvaemykh-ka.html,ethnography_performance,0,1
PRES_dcfff95b9e,"Сравнительный анализ описаний буддийских монахинь в тибетской, китайской и японской агиографической литературе",Е. С. Лепехова,2009,Roerich Readings,p/sravnitelnyi-analiz-opisanii-buddiiskikh-monakhin-v-tibetskoi-kitaiskoi-i-yaponskoi-agiografiche.html,buddhist_studies|comparative_analysis,0,1
PRES_d7d30097a4,Терминология суфийской проповеди в «Падмават» Малика Мухаммада Джаяси,С. О. Цветкова,2009,Zograf Readings,p/terminologiya-sufiiskoi-propovedi-v-padmavat-malika-mukhammada-dzhayasi.html,literary_studies,1,1
PRES_51d2d7154d,Тибетская джатака о Маллике как исток образа бхавачакры,Е. Д. Огнева,2009,Roerich Readings,p/tibetskaya-dzhataka-o-mallike-kak-istok-obraza-bkhavachakry.html,tibetology_himalaya|buddhist_studies,0,1
PRES_e85f779ed9,Уровень смысла в текстах шастр: концепты или понятия?,А. В. Парибок,2009,Zograf Readings,p/uroven-smysla-v-tekstakh-shastr-kontsepty-ili-ponyatiya.html,philosophy_epistemology,1,1
PRES_5889e63ab3,Фисаматы из Ольвийского декрета в честь Протогена,С. В. Кулланда,2009,Roerich Readings,p/fisamaty-iz-olviiskogo-dekreta-v-chest-protogena.html,,1,1
PRES_6dadb0e4d7,Этимология (нирукта) в качестве герменевтической науки в кашмирском шиваизме,А. Г. Мехакян,2009,Roerich Readings,p/etimologiya-nirukta-v-kachestve-germenevticheskoi-nauki-v-kashmirskom-shivaizme.html,philosophy_epistemology,0,1
PRES_1a48b15a55,Южный поход личчхавов,Д. Н. Лелюхин,2009,Zograf Readings,p/yuzhnyi-pokhod-lichchkhavov.html,nepal_newar_kathmandu,0,1
PRES_a5cd9e04c7,Язык богини Кали: проблемы интерпретации,М. Ф. Альбедиль,2009,Zograf Readings,p/yazyk-bogini-kali-problemy-interpretatsii.html,,1,1
PRES_a80b13caa7,Mārgī/deśī: о двух способах интерпретации индийского танца. В программе возможны изменения,С. И. Рыжакова,2010,Zograf Readings,p/m-rg-de-o-dvukh-sposobakh-interpretatsii-indiiskogo-tantsa-v-programme-vozmozhny-izmeneniya.html,visual_material_culture,0,1
PRES_54207a1735,«Казаклык как социальное явление»,В. В. Тишин,2010,Roerich Readings,p/kazaklyk-kak-sotsialnoe-yavlenie.html,,1,1
PRES_4f8af0d986,«Саттрия: опыт создания классического танца в современном Ассаме»,С. И. Рыжакова,2010,Roerich Readings,p/sattriya-opyt-sozdaniya-klassicheskogo-tantsa-v-sovremennom-assame.html,assam,0,1
PRES_4370a58a1d,Археология раннебуддийского доктринального текста на примере текста о буддхакшетрах из «Махавасту»,Д. И. Жутаев,2010,Roerich Readings,p/arkheologiya-rannebuddiiskogo-doktrinalnogo-teksta-na-primere-teksta-o-buddkhakshetrakh-iz-makha.html,buddhist_studies,1,1
PRES_32d7da4752,Восприятие и телесность в буддизме и в современных когнитивных концепциях «отелесненного ума» (embodied mind),В. Г. Лысенко,2010,Roerich Readings,p/vospriyatie-i-telesnost-v-buddizme-i-v-sovremennykh-kognitivnykh-kontseptsiyakh-otelesnennogo-um.html,buddhist_studies,1,1
PRES_c3f9d9861b,Дарды и страна дардов в «Раджатарангини» Калханы,А. И. Коган,2010,Roerich Readings,p/dardy-i-strana-dardov-v-radzhatarangini-kalkhany.html,himalaya,0,1
PRES_e1b0ef7cfb,Дискуссия о четырех блаженствах: об одной стратегии для интерпретации истинной природы реальности в посвящении Хеваджра-тантры,Е. С. Бушуев,2010,Zograf Readings,p/diskussiya-o-chetyrekh-blazhenstvakh-ob-odnoi-strategii-dlya-interpretatsii-istinnoi-prirody-rea.html,buddhist_studies,1,1
PRES_d01c9d783a,Значение и функции ритуала Пангху у племени ратхва,К. М. Воздиган,2010,Zograf Readings,p/znachenie-i-funktsii-rituala-pangkhu-u-plemeni-ratkhva.html,ethnography_performance,1,1
PRES_1e77ef9490,Индийский эпос «Дхола-Мару» и «Сказка о царе Салтане» А.С.Пушкина,Т. И. Оранская,2010,Zograf Readings,p/indiiskii-epos-dkhola-maru-i-skazka-o-tsare-saltane-a-s-pushkina.html,comparative_analysis,0,1
PRES_8b7b0bd5f3,К вопросу о символике горы Мэру,Н. Р. Лидова,2010,Roerich Readings,p/k-voprosu-o-simvolike-gory-meru.html,cosmology,1,1
PRES_ea0097faa8,Китайские переводы Лалитавистары как источник по истории текста,Н. В. Александрова,2010,Roerich Readings,p/kitaiskie-perevody-lalitavistary-kak-istochnik-po-istorii-teksta.html,translation_reception|buddhist_studies,0,1
PRES_f7c2f21e54,Концепция игры в индийской традиции (кридаяника в «Натьяшастре»),Н. Р. Лидова,2010,Zograf Readings,p/kontseptsiya-igry-v-indiiskoi-traditsii-kridayanika-v-natyashastre.html,philosophy_epistemology,0,1
PRES_0139c59bb9,Концепция совершенного человека в творчестве народных певцов – баулов,С. С. Донченко,2010,Zograf Readings,p/kontseptsiya-sovershennogo-cheloveka-v-tvorchestve-narodnykh-pevtsov-baulov.html,bengal|ethnography_performance,0,1
PRES_c4f67633f5,Кто говорит? Толкование источника речи в некоторых индуистских тантрах,С. Ч. Офертас,2010,Roerich Readings,p/kto-govorit-tolkovanie-istochnika-rechi-v-nekotorykh-induistskikh-tantrakh.html,philosophy_epistemology,1,1
