group,term,count,document_frequency,title_share_pct,per_1000_tokens
ALL,савитереть,2,1,0.07,0.25
ALL,карма,2,2,0.15,0.25
ALL,джатр,2,2,0.15,0.25
ALL,бытование,2,2,0.15,0.25
ALL,ишвара,2,2,0.15,0.25
ALL,чистый,2,1,0.07,0.25
ALL,земля,2,1,0.07,0.25
ALL,нечистый,2,1,0.07,0.25
ALL,эпиграфика,2,2,0.15,0.25
ALL,декрет,2,2,0.15,0.25
ALL,раскалить,2,2,0.15,0.25
ALL,шастрический,2,2,0.15,0.25
ALL,свидетельство,2,2,0.15,0.25
ALL,нирукт,2,2,0.15,0.25
ALL,абхисамаяланкар,2,2,0.15,0.25
ALL,методологический,2,2,0.15,0.25
ALL,христианство,2,2,0.15,0.25
ALL,сказитель,2,2,0.15,0.25
ALL,кастовый,2,2,0.15,0.25
ALL,запад,2,2,0.15,0.25
ALL,тип,2,2,0.15,0.25
ALL,бронзовый,2,2,0.15,0.25
ALL,сложение,2,2,0.15,0.25
ALL,побоище,2,2,0.15,0.25
ALL,палица,2,2,0.15,0.25
ALL,паломничество,2,2,0.15,0.25
ALL,муж,2,2,0.15,0.25
ALL,скот,2,2,0.15,0.25
ALL,рукописный,2,2,0.15,0.25
ALL,суфийский,2,2,0.15,0.25
ALL,падмават,2,2,0.15,0.25
ALL,малика,2,2,0.15,0.25
ALL,мухаммад,2,2,0.15,0.25
ALL,этика,2,2,0.15,0.25
ALL,уровень,2,2,0.15,0.25
ALL,скифский,2,2,0.15,0.25
ALL,доктринальный,2,2,0.15,0.25
ALL,буддхакшетр,2,2,0.15,0.25
ALL,учить,2,2,0.15,0.25
ALL,саттрия,2,2,0.15,0.25
ALL,нарративный,2,2,0.15,0.25
ALL,свой,2,2,0.15,0.25
ALL,гость-атитхи,2,2,0.15,0.25
ALL,дхармасутра,2,2,0.15,0.25
ALL,апастамб,2,2,0.15,0.25
ALL,монголия,2,2,0.15,0.25
ALL,композиционный,2,2,0.15,0.25
ALL,намтара,2,2,0.15,0.25
ALL,деяние,2,2,0.15,0.25
ALL,шакьямунь,2,2,0.15,0.25
ALL,тангка,2,2,0.15,0.25
ALL,украина,2,2,0.15,0.25
ALL,дард,2,1,0.07,0.25
ALL,кто,2,2,0.15,0.25
ALL,ситуация,2,2,0.15,0.25
ALL,сновидение,2,2,0.15,0.25
ALL,натака,2,2,0.15,0.25
ALL,приложение,2,2,0.15,0.25
ALL,читта,2,2,0.15,0.25
ALL,виджнян,2,2,0.15,0.25
ALL,неизвестный,2,2,0.15,0.25
ALL,бхайрава,2,2,0.15,0.25
ALL,возвращение,2,2,0.15,0.25
ALL,пушкин,2,2,0.15,0.25
ALL,калидас,2,2,0.15,0.25
ALL,уникальность,2,2,0.15,0.25
ALL,человеческий,2,2,0.15,0.25
ALL,блаженство,2,2,0.15,0.25
ALL,стратегия,2,2,0.15,0.25
ALL,хеваджр-тантра,2,2,0.15,0.25
ALL,высказывание,2,2,0.15,0.25
ALL,девибхагавата-пурана,2,2,0.15,0.25
ALL,население,2,2,0.15,0.25
ALL,степь,2,2,0.15,0.25
ALL,вступительный,2,2,0.15,0.25
ALL,сиддхам,2,2,0.15,0.25
ALL,санскритизация,2,2,0.15,0.25
ALL,полемический,2,2,0.15,0.25
ALL,идеология,2,2,0.15,0.25
ALL,бодхичитта,2,2,0.15,0.25
ALL,второй,2,2,0.15,0.25
ALL,ярость,2,2,0.15,0.25
ALL,стратификация,2,2,0.15,0.25
ALL,предсказание,2,2,0.15,0.25
ALL,петербург,2,2,0.15,0.25
ALL,юный,2,2,0.15,0.25
ALL,сопоставление,2,2,0.15,0.25
ALL,гупт,2,2,0.15,0.25
ALL,веданта-парибхаш,2,2,0.15,0.25
ALL,дхармарадж,2,2,0.15,0.25
ALL,пекин,2,2,0.15,0.25
ALL,ранневедийский,2,2,0.15,0.25
ALL,спать,2,2,0.15,0.25
ALL,тюрк,2,2,0.15,0.25
ALL,преемственность,2,2,0.15,0.25
ALL,формульность,2,2,0.15,0.25
ALL,зодчество,2,2,0.15,0.25
ALL,защита,2,2,0.15,0.25
ALL,символизм,2,2,0.15,0.25
ALL,десять,2,2,0.15,0.25
ALL,калачакра-тантра,2,2,0.15,0.25
ALL,тангутский,2,2,0.15,0.25
ALL,государство,2,2,0.15,0.25
ALL,двор,2,2,0.15,0.25
ALL,гуру,2,2,0.15,0.25
ALL,бхавабхути,2,2,0.15,0.25
ALL,животный,2,2,0.15,0.25
ALL,измерение,2,2,0.15,0.25
ALL,персоязычный,2,2,0.15,0.25
ALL,состояние,2,2,0.15,0.25
ALL,кадамбари,2,2,0.15,0.25
ALL,ведический,2,2,0.15,0.25
ALL,разлука,2,2,0.15,0.25
ALL,восемь,2,2,0.15,0.25
ALL,монизм,2,2,0.15,0.25
ALL,непалец,2,2,0.15,0.25
ALL,личный,2,2,0.15,0.25
ALL,свиток,2,2,0.15,0.25
ALL,календарный,2,2,0.15,0.25
ALL,роспись,2,2,0.15,0.25
ALL,дать,2,2,0.15,0.25
ALL,политический,2,2,0.15,0.25
ALL,все,2,2,0.15,0.25
ALL,автобиографический,2,2,0.15,0.25
ALL,найполый,2,2,0.15,0.25
ALL,употребление,2,2,0.15,0.25
ALL,могол,2,2,0.15,0.25
ALL,фонема,2,2,0.15,0.25
ALL,магический,2,2,0.15,0.25
ALL,лексема,2,2,0.15,0.25
ALL,парк,2,2,0.15,0.25
ALL,брахй,2,2,0.15,0.25
ALL,спор,2,2,0.15,0.25
ALL,аджанта,2,2,0.15,0.25
ALL,эллор,2,2,0.15,0.25
ALL,истолкование,2,2,0.15,0.25
ALL,вратья,2,2,0.15,0.25
ALL,музейный,2,2,0.15,0.25
ALL,репрезентация,2,2,0.15,0.25
ALL,момент,2,2,0.15,0.25
ALL,после,2,2,0.15,0.25
ALL,конфликт,2,2,0.15,0.25
ALL,проявление,2,2,0.15,0.25
ALL,странствие,2,2,0.15,0.25
ALL,индологический,2,2,0.15,0.25
ALL,атрибут,2,2,0.15,0.25
ALL,этнический,2,2,0.15,0.25
ALL,гаруда,2,2,0.15,0.25
ALL,эпитет,2,2,0.15,0.25
ALL,звук,2,2,0.15,0.25
ALL,хить,2,2,0.15,0.25
ALL,дхара,2,2,0.15,0.25
ALL,смысловой,2,2,0.15,0.25
ALL,гендерный,2,2,0.15,0.25
ALL,ответ,2,2,0.15,0.25
ALL,мультикультурный,2,2,0.15,0.25
ALL,бомбей,2,2,0.15,0.25
ALL,собиратель,2,2,0.15,0.25
ALL,подношение,2,2,0.15,0.25
ALL,риторика,2,2,0.15,0.25
ALL,тригата,2,2,0.15,0.25
ALL,дух,2,2,0.15,0.25
ALL,популярный,2,2,0.15,0.25
ALL,лирический,2,2,0.15,0.25
ALL,неоиндуизм,2,2,0.15,0.25
ALL,тирумулар,2,2,0.15,0.25
ALL,чидамбарам,2,2,0.15,0.25
ALL,поговорка,2,2,0.15,0.25
ALL,приписывать,2,2,0.15,0.25
ALL,фиксация,2,2,0.15,0.25
ALL,махабхагавата-пурана,2,2,0.15,0.25
ALL,рог,2,2,0.15,0.25
ALL,тысяча,2,2,0.15,0.25
ALL,космология,2,2,0.15,0.25
ALL,ирландия,2,2,0.15,0.25
ALL,эпиграфический,2,2,0.15,0.25
ALL,поэт,2,2,0.15,0.25
ALL,кашмир,2,2,0.15,0.25
ALL,белый,2,2,0.15,0.25
ALL,старец,2,2,0.15,0.25
ALL,юрий,2,2,0.15,0.25
ALL,решение,2,2,0.15,0.25
ALL,кавие,2,2,0.15,0.25
ALL,название,2,2,0.15,0.25
ALL,племенной,2,2,0.15,0.25
ALL,перформанс,2,2,0.15,0.25
ALL,преобразование,2,2,0.15,0.25
ALL,статуя,2,2,0.15,0.25
ALL,адхивасана,2,2,0.15,0.25
ALL,позиция,2,2,0.15,0.25
ALL,мадхьямак,2,2,0.15,0.25
ALL,миссионерский,2,2,0.15,0.25
ALL,шрибхаший,2,2,0.15,0.25
ALL,древность,2,2,0.15,0.25
ALL,участник,2,2,0.15,0.25
ALL,генетический,2,2,0.15,0.25
ALL,вьякаран,2,2,0.15,0.25
ALL,брахманистский,2,2,0.15,0.25
ALL,абхидхармасамуччай,2,2,0.15,0.25
ALL,тируттондар,2,2,0.15,0.25
ALL,тирувандасть,2,2,0.15,0.25
ALL,андар,2,2,0.15,0.25
ALL,трансформация,2,2,0.15,0.25
ALL,сурдас,2,2,0.15,0.25
ALL,ведда,2,2,0.15,0.25
ALL,прошлый,2,2,0.15,0.25
ALL,настоящий,2,2,0.15,0.25
ALL,полисемия,2,2,0.15,0.25
ALL,видьякара,2,2,0.15,0.25
ALL,катх,2,2,0.15,0.25
ALL,частица,2,2,0.15,0.25
ALL,интересный,2,2,0.15,0.25
ALL,ойрат,2,2,0.15,0.25
ALL,детство,2,2,0.15,0.25
ALL,ваджраяна,2,2,0.15,0.25
ALL,монарший,2,2,0.15,0.25
ALL,портрет,2,2,0.15,0.25
ALL,всадник,2,2,0.15,0.25
ALL,феноменология,2,2,0.15,0.25
ALL,пратьябхиджний,2,2,0.15,0.25
ALL,санскара,2,1,0.07,0.25
ALL,восхождение,2,2,0.15,0.25
ALL,кушанский,2,2,0.15,0.25
ALL,амдый,2,2,0.15,0.25
ALL,чувство,2,2,0.15,0.25
ALL,джаянкондар,2,2,0.15,0.25
ALL,парань,2,2,0.15,0.25
ALL,калинга,2,2,0.15,0.25
ALL,вселенная,2,2,0.15,0.25
ALL,нарасинх,2,2,0.15,0.25
ALL,непасть,2,2,0.15,0.25
ALL,ортодокс,2,2,0.15,0.25
ALL,моравский,2,1,0.07,0.25
ALL,миссия,2,2,0.15,0.25
ALL,компаративистика,2,2,0.15,0.25
ALL,ценность,2,2,0.15,0.25
ALL,чже,2,2,0.15,0.25
ALL,цонкап,2,2,0.15,0.25
ALL,сингальский,2,2,0.15,0.25
ALL,госвами,2,2,0.15,0.25
ALL,первобытный,2,2,0.15,0.25
ALL,атиратр,2,2,0.15,0.25
ALL,замещение,2,2,0.15,0.25
ALL,жертвенный,2,2,0.15,0.25
ALL,историографический,2,2,0.15,0.25
ALL,обзор,2,2,0.15,0.25
ALL,лес,2,2,0.15,0.25
ALL,текстология,2,2,0.15,0.25
ALL,дотибетский,2,2,0.15,0.25
ALL,балтистан,2,2,0.15,0.25
ALL,сегодня,2,2,0.15,0.25
ALL,интерпретационный,2,2,0.15,0.25
ALL,веда,2,2,0.15,0.25
ALL,известный,2,2,0.15,0.25
ALL,чой-йон,2,2,0.15,0.25
ALL,появление,2,2,0.15,0.25
ALL,интертекстуальный,2,2,0.15,0.25
ALL,использование,2,2,0.15,0.25
ALL,ведение,2,2,0.15,0.25
ALL,паннир,2,2,0.15,0.25
ALL,тирумурья,2,2,0.15,0.25
ALL,архат,2,2,0.15,0.25
ALL,божественный,2,2,0.15,0.25
ALL,риторический,2,2,0.15,0.25
ALL,метод,2,2,0.15,0.25
ALL,борьба,2,2,0.15,0.25
ALL,собственный,2,2,0.15,0.25
ALL,древнегреческий,2,2,0.15,0.25
ALL,абхидхармакошабхаший,2,2,0.15,0.25
ALL,чиновничество,2,2,0.15,0.25
ALL,цель,2,2,0.15,0.25
ALL,дефиниция,2,1,0.07,0.25
ALL,графика,2,2,0.15,0.25
ALL,явный,2,2,0.15,0.25
ALL,сера,2,2,0.15,0.25
ALL,раздел,2,2,0.15,0.25
ALL,реалия,2,2,0.15,0.25
ALL,модернизм,2,2,0.15,0.25
ALL,залог,2,2,0.15,0.25
ALL,этимологический,2,2,0.15,0.25
ALL,чакравартина,2,2,0.15,0.25
ALL,стереотип,2,2,0.15,0.25
ALL,монгол,2,2,0.15,0.25
ALL,половина,2,2,0.15,0.25
ALL,лотос,2,2,0.15,0.25
ALL,предельный,2,2,0.15,0.25
ALL,ирония,2,2,0.15,0.25
ALL,индо-иранский,2,2,0.15,0.25
ALL,установление,2,2,0.15,0.25
ALL,логика,2,2,0.15,0.25
ALL,томас,2,2,0.15,0.25
ALL,творение,2,2,0.15,0.25
ALL,театральный,2,2,0.15,0.25
ALL,джатакастав,2,2,0.15,0.25
ALL,разновидность,2,2,0.15,0.25
ALL,суфизм,2,2,0.15,0.25
ALL,локальный,2,2,0.15,0.25
ALL,равить,2,1,0.07,0.25
ALL,варма,2,1,0.07,0.25
ALL,основатель,2,2,0.15,0.25
ALL,обоснование,2,2,0.15,0.25
ALL,образец,2,2,0.15,0.25
ALL,харибхатт,2,2,0.15,0.25
ALL,колонна,2,2,0.15,0.25
ALL,переводческий,2,2,0.15,0.25
ALL,династия,2,2,0.15,0.25
ALL,беседа,2,2,0.15,0.25
ALL,пять,2,2,0.15,0.25
ALL,математический,2,2,0.15,0.25
ALL,невозможность,2,2,0.15,0.25
ALL,бытие,2,1,0.07,0.25
ALL,стенопись,2,2,0.15,0.25
ALL,проведение,2,2,0.15,0.25
ALL,философствование,2,2,0.15,0.25
ALL,индр,2,2,0.15,0.25
ALL,сиддх,2,2,0.15,0.25
ALL,эстетика,2,2,0.15,0.25
ALL,женщина,2,2,0.15,0.25
ALL,атхарвавед,2,2,0.15,0.25
ALL,лексикография,2,2,0.15,0.25
ALL,правило,2,2,0.15,0.25
ALL,каталог,2,2,0.15,0.25
ALL,знак,2,2,0.15,0.25
ALL,кукольный,2,2,0.15,0.25
ALL,артист,2,2,0.15,0.25
ALL,ступа,2,2,0.15,0.25
ALL,санча,2,2,0.15,0.25
ALL,пещера,2,2,0.15,0.25
ALL,бходжпури,2,2,0.15,0.25
ALL,край,2,2,0.15,0.25
ALL,вера,2,2,0.15,0.25
ALL,числовой,2,2,0.15,0.25
ALL,вимшик,2,2,0.15,0.25
ALL,небывальщина,2,2,0.15,0.25
ALL,телесный,2,2,0.15,0.25
ALL,мирской,2,2,0.15,0.25
ALL,сбой,2,2,0.15,0.25
ALL,композитор,2,2,0.15,0.25
ALL,тханк,2,2,0.15,0.25
ALL,экзегетический,2,2,0.15,0.25
ALL,комментатор,2,2,0.15,0.25
ALL,территория,2,2,0.15,0.25
ALL,дживой,2,2,0.15,0.25
ALL,госвамин,2,2,0.15,0.25
ALL,пакистан,2,1,0.07,0.25
ALL,задача,2,2,0.15,0.25
ALL,пропаганда,2,2,0.15,0.25
ALL,бхакт,2,2,0.15,0.25
ALL,руднев,2,2,0.15,0.25
ALL,комический,2,2,0.15,0.25
ALL,китай,2,2,0.15,0.25
ALL,кумаон,2,2,0.15,0.25
ALL,панчатантра,2,2,0.15,0.25
ALL,паломнический,2,2,0.15,0.25
ALL,сура,2,2,0.15,0.25
ALL,ваджапея,2,2,0.15,0.25
ALL,саутрамань,2,2,0.15,0.25
ALL,сам,2,2,0.15,0.25
ALL,химачал-прадеш,2,2,0.15,0.25
ALL,александр,2,2,0.15,0.25
ALL,деятельность,2,2,0.15,0.25
ALL,отечественный,2,2,0.15,0.25
ALL,рагамаленький,2,2,0.15,0.25
ALL,санкт-петербург,2,2,0.15,0.25
ALL,архетип,2,2,0.15,0.25
ALL,грамматический,2,2,0.15,0.25
ALL,метрика,2,2,0.15,0.25
ALL,характерный,2,2,0.15,0.25
ALL,черта,2,2,0.15,0.25
ALL,патанджали,2,2,0.15,0.25
ALL,сериндийский,2,2,0.15,0.25
ALL,контакт,2,2,0.15,0.25
ALL,карьера,2,2,0.15,0.25
ALL,поиск,2,2,0.15,0.25
ALL,павел,2,2,0.15,0.25
ALL,переписка,2,2,0.15,0.25
ALL,рецепция,2,2,0.15,0.25
ALL,кришнаитский,2,2,0.15,0.25
ALL,пурва-миманс,2,2,0.15,0.25
ALL,летие,2,2,0.15,0.25
ALL,многообразие,2,2,0.15,0.25
ALL,коренной,2,2,0.15,0.25
ALL,ключевой,2,2,0.15,0.25
ALL,любовь,2,2,0.15,0.25
ALL,императив,2,2,0.15,0.25
ALL,корзина,2,2,0.15,0.25
ALL,цветообозначение,2,2,0.15,0.25
ALL,евгений,2,1,0.07,0.25
ALL,парья,2,2,0.15,0.25
ALL,исполнительский,2,2,0.15,0.25
ALL,есть,2,2,0.15,0.25
ALL,существо,2,2,0.15,0.25
ALL,переводчик,2,2,0.15,0.25
ALL,вишнусахасранама,2,2,0.15,0.25
ALL,дворец,2,1,0.07,0.25
ALL,небесный,2,2,0.15,0.25
ALL,ватсарадж,2,2,0.15,0.25
ALL,украшение,2,2,0.15,0.25
ALL,аланкара,2,2,0.15,0.25
ALL,бодхисаттво,2,2,0.15,0.25
ALL,джнян,2,2,0.15,0.25
ALL,чаупад,2,2,0.15,0.25
ALL,теизм,2,2,0.15,0.25
ALL,чандракиртеть,2,2,0.15,0.25
ALL,память,2,2,0.15,0.25
ALL,российский,2,2,0.15,0.25
ALL,точка,2,2,0.15,0.25
ALL,зрение,2,2,0.15,0.25
ALL,махараштра,2,2,0.15,0.25
ALL,скальный,2,2,0.15,0.25
ALL,латакамелак,2,2,0.15,0.25
ALL,бхаванакрам,2,2,0.15,0.25
ALL,яджний,2,1,0.07,0.25
ALL,сутта,2,1,0.07,0.25
ALL,агнуть,2,2,0.15,0.25
ALL,внешний,2,2,0.15,0.25
ALL,урмила,2,2,0.15,0.25
ALL,тыква,2,2,0.15,0.25
ALL,виджнянабхикша,2,2,0.15,0.25
ALL,завет,2,2,0.15,0.25
ALL,санкхие,2,2,0.15,0.25
ALL,шипивишта,2,1,0.07,0.25
ALL,урок,2,2,0.15,0.25
ALL,учебник,1,1,0.07,0.13
ALL,тереть,1,1,0.07,0.13
ALL,этноисторический,1,1,0.07,0.13
ALL,агастие,1,1,0.07,0.13
ALL,медицинский,1,1,0.07,0.13
ALL,повесть,1,1,0.07,0.13
ALL,насикета,1,1,0.07,0.13
ALL,садать,1,1,0.07,0.13
ALL,мишра,1,1,0.07,0.13
ALL,гаудавахо,1,1,0.07,0.13
ALL,вакпатирадж,1,1,0.07,0.13
ALL,драматург,1,1,0.07,0.13
ALL,виджняптиматратасиддх,1,1,0.07,0.13
ALL,доказательство,1,1,0.07,0.13
ALL,единственность,1,1,0.07,0.13
ALL,спхотасиддх,1,1,0.07,0.13
ALL,манданамишра,1,1,0.07,0.13
ALL,желание,1,1,0.07,0.13
ALL,специальный,1,1,0.07,0.13
ALL,адхьякша,1,1,0.07,0.13
ALL,критик,1,1,0.07,0.13
ALL,вьяйог,1,1,0.07,0.13
ALL,мокша,1,1,0.07,0.13
ALL,оружие,1,1,0.07,0.13
ALL,конфессия,1,1,0.07,0.13
ALL,формальный,1,1,0.07,0.13
ALL,рикпратишакхие,1,1,0.07,0.13
ALL,бхарат,1,1,0.07,0.13
ALL,чондро,1,1,0.07,0.13
ALL,биддешундор,1,1,0.07,0.13
ALL,храниться,1,1,0.07,0.13
ALL,ргиа,1,1,0.07,0.13
ALL,эротика,1,1,0.07,0.13
ALL,мужской,1,1,0.07,0.13
ALL,деви-гит,1,1,0.07,0.13
ALL,тирунянасамбандар,1,1,0.07,0.13
ALL,джаяшанкара,1,1,0.07,0.13
ALL,прасад,1,1,0.07,0.13
ALL,уточняться,1,1,0.07,0.13
ALL,индо-буддийский,1,1,0.07,0.13
ALL,слышать,1,1,0.07,0.13
ALL,вслушиваться,1,1,0.07,0.13
ALL,раммохон,1,1,0.07,0.13
ALL,рой,1,1,0.07,0.13
ALL,дебендронатх,1,1,0.07,0.13
ALL,рефлексивный,1,1,0.07,0.13
ALL,орфоэпический,1,1,0.07,0.13
ALL,фонетика,1,1,0.07,0.13
ALL,титулатура,1,1,0.07,0.13
ALL,индо-греков,1,1,0.07,0.13
ALL,приспособление,1,1,0.07,0.13
ALL,рубрикация,1,1,0.07,0.13
ALL,дхатупатх,1,1,0.07,0.13
ALL,безымянный,1,1,0.07,0.13
ALL,хазарипрасад,1,1,0.07,0.13
ALL,двиведи,1,1,0.07,0.13
ALL,процесс,1,1,0.07,0.13
ALL,шактизм,1,1,0.07,0.13
ALL,установитель,1,1,0.07,0.13
ALL,практический,1,1,0.07,0.13
ALL,самосознание,1,1,0.07,0.13
ALL,низкий,1,1,0.07,0.13
ALL,условие,1,1,0.07,0.13
ALL,вытеснение,1,1,0.07,0.13
ALL,избежание,1,1,0.07,0.13
ALL,возникновение,1,1,0.07,0.13
ALL,тяжелый,1,1,0.07,0.13
ALL,шумный,1,1,0.07,0.13
ALL,библия,1,1,0.07,0.13
ALL,праведный,1,1,0.07,0.13
ALL,тайский,1,1,0.07,0.13
ALL,саттасаи,1,1,0.07,0.13
ALL,превосходящий,1,1,0.07,0.13
ALL,шанкарасвамин,1,1,0.07,0.13
ALL,стилистический,1,1,0.07,0.13
ALL,приключенческий,1,1,0.07,0.13
ALL,отряхиваться,1,1,0.07,0.13
ALL,ныряльщик,1,1,0.07,0.13
ALL,пуранический,1,1,0.07,0.13
ALL,вепрь,1,1,0.07,0.13
ALL,сарваджнямитра,1,1,0.07,0.13
ALL,мадхан-ка,1,1,0.07,0.13
ALL,рань,1,1,0.07,0.13
ALL,кетаки,1,1,0.07,0.13
ALL,инш-алла,1,1,0.07,0.13
ALL,хан,1,1,0.07,0.13
ALL,кинематографический,1,1,0.07,0.13
ALL,статус,1,1,0.07,0.13
ALL,естественный,1,1,0.07,0.13
ALL,передвижение,1,1,0.07,0.13
ALL,дидактический,1,1,0.07,0.13
ALL,шатака,1,1,0.07,0.13
ALL,жанровый,1,1,0.07,0.13
ALL,скороходов,1,1,0.07,0.13
ALL,пенза,1,1,0.07,0.13
ALL,либеральный,1,1,0.07,0.13
ALL,промежуточный,1,1,0.07,0.13
ALL,сезонный,1,1,0.07,0.13
ALL,суточный,1,1,0.07,0.13
ALL,философ,1,1,0.07,0.13
ALL,лилавай,1,1,0.07,0.13
ALL,освещение,1,1,0.07,0.13
ALL,соответствие,1,1,0.07,0.13
ALL,непреходящий,1,1,0.07,0.13
ALL,слава,1,1,0.07,0.13
ALL,стадо,1,1,0.07,0.13
ALL,джьотиша,1,1,0.07,0.13
ALL,медицина,1,1,0.07,0.13
ALL,теоретический,1,1,0.07,0.13
ALL,кула,1,1,0.07,0.13
ALL,куларнава-тантра,1,1,0.07,0.13
ALL,махишасурамардань,1,1,0.07,0.13
ALL,девибхагават,1,1,0.07,0.13
ALL,калика-пуран,1,1,0.07,0.13
ALL,последовательный,1,1,0.07,0.13
ALL,транскрипция,1,1,0.07,0.13
ALL,очерк,1,1,0.07,0.13
ALL,лингвофилософский,1,1,0.07,0.13
ALL,пара-тримшика-виварать,1,1,0.07,0.13
ALL,брихатсамхит,1,1,0.07,0.13
ALL,аргументация,1,1,0.07,0.13
ALL,рассуждение,1,1,0.07,0.13
ALL,самбандха,1,1,0.07,0.13
ALL,эндогамия,1,1,0.07,0.13
ALL,военный,1,1,0.07,0.13
ALL,чем,1,1,0.07,0.13
ALL,непосредственность,1,1,0.07,0.13
ALL,маруда,1,1,0.07,0.13
ALL,альтернативный,1,1,0.07,0.13
ALL,кыргыз,1,1,0.07,0.13
ALL,самоназвание,1,1,0.07,0.13
ALL,махасангхик-локоттаравадин,1,1,0.07,0.13
ALL,двойной,1,1,0.07,0.13
ALL,мандать,1,1,0.07,0.13
ALL,вайдурья-карпо,1,1,0.07,0.13
ALL,степной,1,1,0.07,0.13
ALL,теистический,1,1,0.07,0.13
ALL,установка,1,1,0.07,0.13
ALL,шветашватара-упанишад,1,1,0.07,0.13
ALL,очищение,1,1,0.07,0.13
ALL,терний,1,1,0.07,0.13
ALL,агама,1,1,0.07,0.13
ALL,радикальный,1,1,0.07,0.13
ALL,синцзян,1,1,0.07,0.13
ALL,мандалы,1,1,0.07,0.13
ALL,ваджрачхедик,1,1,0.07,0.13
ALL,трава,1,1,0.07,0.13
ALL,дарбх,1,1,0.07,0.13
ALL,самбодх,1,1,0.07,0.13
