gm_thrid,primary,parent,entities,n_messages,year
34655681118208,словарь,лексикография,ITRANS|Pāṇini|Панчатантра,7,2015
35440315858944,разное,прочее,,3,2015
35605764374528,текст,тексты,Йога-Васиштха,1,2015
32971820105728,сравнительное_языкознание,лексикография,,2,2015
32966290964480,разное,прочее,Saint Petersburg,1,2015
36098083389440,разное,прочее,Monier-Williams,4,2015
32708458708992,разное,прочее,,1,2015
32925078781952,разное,прочее,,1,2015
35399385743360,текст,тексты,Tatyana Elizarenkova,1,2015
32748976734208,терминология,лексикография,Apte Practical Sanskrit-English Dictionary|Pāṇini|Rudolph Roth|Vaman Shivram Apte,55,2017
35378959482880,словарь,лексикография,,1,2015
35242659282944,текст,тексты,,3,2015
33097949118464,йога_васиштха,тексты,Wikipedia|Йога-Васиштха,6,2015
35886833074176,разное,прочее,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Tatyana Elizarenkova|Vaman Shivram Apte|Ригведа|Упанишады,41,2015
34119710932992,шрифт,инструменты,Упанишады,2,2015
32712060567552,разное,прочее,Pāṇini,37,2015
33094307414016,текст,тексты,Бхагавад-гита,14,2015
34743047421952,текст,тексты,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Vaman Shivram Apte|Упанишады,7,2015
34503105970176,учебник,грамматика,,1,2015
36235121786880,словарь,лексикография,,1,2015
32980165722112,разное,прочее,Dropbox|Wikipedia,4,2015
34567302938624,сайт,инструменты,Бхагавад-гита,5,2015
33830611189760,книга,книги_и_раздача,,2,2015
33953652146176,шрифт,инструменты,,1,2015
34998133456896,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Pune|Vaman Shivram Apte|Wikipedia,4,2015
33027446013952,текст,тексты,,1,2015
33331560316928,текст,тексты,,6,2015
35228014870528,учебник,грамматика,Andrey Zaliznyak|Pāṇini,16,2015
35080571453440,разное,прочее,,3,2015
35566713307136,этимология,лексикография,,5,2015
34293084585984,книга,книги_и_раздача,,8,2015
33013688696832,текст,тексты,,1,2015
36084375355392,текст,тексты,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Pāṇini|Vaman Shivram Apte|Śaṅkara|Упанишады,44,2015
35340871008256,разное,прочее,Tatyana Elizarenkova,7,2015
35434201612288,терминология,лексикография,Horace Hayman Wilson|Pāṇini|Wikipedia|Wilson Sanskrit-English Dictionary,33,2015
34795355635712,шрифт,инструменты,Pāṇini,8,2015
33448757559296,разное,прочее,Apte Practical Sanskrit-English Dictionary|Patañjali|Pāṇini|Vaman Shivram Apte|Wikipedia|Бхагавад-гита|Махабхарата,61,2015
35367196557312,текст,тексты,,1,2015
35386143277056,учебник,грамматика,Wikipedia,9,2015
33992226111488,книга,книги_и_раздача,,1,2015
32724533379072,текст,тексты,,8,2015
35098358448128,чтение,тексты,,21,2015
35105034731520,йога_васиштха,тексты,Monier-Williams|Йога-Васиштха,5,2015
34384655679488,персона_ученый,история_и_культура,Andrey Zaliznyak,10,2015
33023737200640,книга,книги_и_раздача,,1,2015
32947753189376,текст,тексты,,1,2015
33921286799360,разное,прочее,,1,2015
33212750364672,разное,прочее,Apte Practical Sanskrit-English Dictionary|DCS|Pāṇini|Vaman Shivram Apte,26,2015
32778370416640,частицы_служебные_слова,грамматика,,8,2015
34974293032960,разное,прочее,,2,2015
35683881189376,текст,тексты,Бхагавад-гита|Упанишады,11,2015
34073596657664,разное,прочее,,4,2015
34948886036480,шрифт,инструменты,,10,2015
29893962235904,текст,тексты,Rudolph Roth|Бхагавад-гита,4,2014
29648515760128,учебник,грамматика,,1,2014
29658143784960,словообразование_сложные_слова,грамматика,Панчатантра,6,2014
26247041122304,этимология,лексикография,,3,2014
32311615684608,разное,прочее,,6,2015
27712980779008,курс_практикум,организация_группы,Dropbox|Pāṇini|Бхагавад-гита|Махабхарата|Рамаяна,23,2014
29607191379968,книга,книги_и_раздача,Saint Petersburg,1,2014
27728488169472,разное,прочее,,12,2015
30119930363904,разное,прочее,Упанишады,48,2015
30683429863424,разное,прочее,Аштадхьяи,24,2015
28000433209344,разное,прочее,,1,2014
28398357315584,текст,тексты,Махабхарата|Рамаяна|Ригведа,7,2014
27351296507904,билингва_английский,переводы_и_издания,,1,2014
26804272234496,разное,прочее,,1,2014
31667006734336,словарь,лексикография,Grosses Petersburger Wörterbuch|Otto Böhtlingk|Saint Petersburg|Wikipedia,3,2015
31545268109312,словарь,лексикография,Andrey Zaliznyak|SLP1,2,2015
30413130039296,текст,тексты,,1,2015
30991947137024,разное,прочее,Harvard-Kyoto,16,2015
26328000626688,разное,прочее,,2,2014
29691483258880,книга,книги_и_раздача,,2,2014
26923484839936,йога_васиштха,тексты,Йога-Васиштха,3,2014
27563183308800,текст,тексты,Pāṇini|Śaṅkara|Аштадхьяи|Упанишады,15,2014
32266692591616,словарь,лексикография,Patañjali|Vācaspatyam|Śaṅkara|Бхагавад-гита,24,2015
28193771749376,словарь,лексикография,,2,2014
30792530001920,разное,прочее,Pāṇini|Пураны,22,2015
28586556784640,йога_васиштха,тексты,Apte Practical Sanskrit-English Dictionary|Georg Bühler|Monier-Williams|Pāṇini|Vaman Shivram Apte|Йога-Васиштха,78,2014
32141268221952,книга,книги_и_раздача,,3,2015
28885784723456,сайт,инструменты,,7,2014
29828581425152,текст,тексты,Dropbox|Rudolph Roth|Śaṅkara|Бхагавад-гита|Упанишады,39,2017
26974331338752,текст,тексты,,2,2014
29770781818880,словарь,лексикография,Cappeller Sanskrit-English Dictionary|Grosses Petersburger Wörterbuch|Monier-Williams|Vācaspatyam|Пураны|Упанишады,12,2015
26266525761536,текст,тексты,Ригведа,5,2015
28081611866112,разное,прочее,Andrey Zaliznyak|Horace Hayman Wilson|Patañjali|Rudolph Roth|Vācaspatyam,43,2014
29734782107648,словарь,лексикография,Grosses Petersburger Wörterbuch|Otto Böhtlingk|Saint Petersburg,1,2014
28747216453632,сайт,инструменты,,1,2014
26437821136896,разное,прочее,,7,2014
26887583694848,учебник,грамматика,Otto Böhtlingk|Pāṇini,2,2014
28205302939648,разное,прочее,,5,2014
32133868421120,книга,книги_и_раздача,,4,2015
29161207889920,панини,грамматика,Pāṇini|Varanasi|Wikipedia|Бхагавад-гита|Махабхарата|Ригведа,23,2015
26750877696000,разное,прочее,Hermann Grassmann|Monier-Williams|Wörterbuch zum Rig-Veda|Ригведа,17,2014
27185263935488,персона_ученый,история_и_культура,Pāṇini|Tatyana Elizarenkova|Wikipedia,29,2015
28763715796992,чтение,тексты,GitHub|Grosses Petersburger Wörterbuch,5,2014
29466718896128,книга,книги_и_раздача,,13,2014
29806924136448,словарь,лексикография,Śaṅkara,1,2014
31602375655424,словарь,лексикография,Saint Petersburg,1,2015
32326717276160,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte|Śaṅkara,6,2015
28730294534144,словарь,лексикография,GitHub,9,2014
31493646712832,шрифт,инструменты,Wikipedia,3,2015
29622302408704,разное,прочее,Wikipedia|Йога-Васиштха|Рамаяна,21,2014
31103658229760,учебник,грамматика,Andrey Zaliznyak|Georg Bühler,10,2015
30029027213312,разное,прочее,,1,2015
27421294198784,разное,прочее,Wikipedia,3,2015
26614833348608,разное,прочее,,2,2014
26714134544384,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Grosses Petersburger Wörterbuch|Monier-Williams|Otto Böhtlingk|Vaman Shivram Apte|Махабхарата|Упанишады,171,2015
29688954093568,книга,книги_и_раздача,Saint Petersburg,3,2014
29886982914048,индия_путешествие,история_и_культура,,1,2014
28595901693952,йога_васиштха,тексты,Andrey Zaliznyak|Йога-Васиштха,3,2014
26797318078464,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,1,2014
