entity_type,entity_id,display_name,field_name,field_value,source_type,source_url,confidence,checked_at,notes
person,PERS_9374fd12,Вырщиков Евгений Геннадьевич,full_name_ru,Вырщиков Евгений Геннадьевич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9374fd12,Вырщиков Евгений Геннадьевич,full_name_en,Vyrshchikov Evgeny Gennadievich,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9374fd12,Вырщиков Евгений Геннадьевич,birth_year,1978,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_e30ad8b7,Гавриков Денис Сергеевич,full_name_ru,Гавриков Денис Сергеевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e30ad8b7,Гавриков Денис Сергеевич,full_name_en,Gavrikov Denis Sergeevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e30ad8b7,Гавриков Денис Сергеевич,birth_year,1985,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_68270eaf,Галимова Эльмира Валитовна,full_name_ru,Галимова Эльмира Валитовна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_68270eaf,Галимова Эльмира Валитовна,full_name_en,Elmira Galimova,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_68270eaf,Галимова Эльмира Валитовна,birth_year,1978,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_8516d1e4,Гасунс Марцис Юрьевич,full_name_ru,Гасунс Марцис Юрьевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_8516d1e4,Гасунс Марцис Юрьевич,full_name_en,Gasuns Marcis,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_8516d1e4,Гасунс Марцис Юрьевич,birth_year,1983,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_51524b11,Гладкова Анна Геннадьевна,full_name_ru,Гладкова Анна Геннадьевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_51524b11,Гладкова Анна Геннадьевна,full_name_en,Gladkova Anna Gennadyevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_51524b11,Гладкова Анна Геннадьевна,birth_year,1991,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3b196639,Гордийчук Николай Валентинович,full_name_ru,Гордийчук Николай Валентинович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3b196639,Гордийчук Николай Валентинович,full_name_en,Gordiychuk Nikolay Valentinovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3b196639,Гордийчук Николай Валентинович,birth_year,1982,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_44440578,Грановская Хелена,full_name_ru,Грановская Хелена,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_44440578,Грановская Хелена,full_name_en,Helena Granovskaya,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_44440578,Грановская Хелена,birth_year,1990,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_cac87738,Гузеватая Наталья Владимировна,full_name_ru,Гузеватая Наталья Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cac87738,Гузеватая Наталья Владимировна,full_name_en,Natalia Guzevataya,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cac87738,Гузеватая Наталья Владимировна,birth_year,1997,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_36dabb79,Гурия Анастасия Георгиевна,full_name_ru,Гурия Анастасия Георгиевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_36dabb79,Гурия Анастасия Георгиевна,full_name_en,Guriya Anastasia Georgievna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_36dabb79,Гурия Анастасия Георгиевна,birth_year,1988,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_2c40b9b1,Гуров Никита Владимирович,full_name_ru,Гуров Никита Владимирович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2c40b9b1,Гуров Никита Владимирович,full_name_en,Gurov Nikita Vladimirovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2c40b9b1,Гуров Никита Владимирович,birth_year,1936,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
