source,target,edge_type,year,series,weight
person:PERS_06ee047f,theme:AcademicHistory,person_theme,2012,Roerich Readings,1
person:PERS_06ee047f,theme:AcademicHistory,person_theme,2020,Roerich Readings,1
person:PERS_06ee047f,theme:AcademicHistory,person_theme,2024,Roerich Readings,1
person:PERS_06ee047f,theme:History,person_theme,2022,Roerich Readings,1
person:PERS_07adc1e6,theme:Linguistics,person_theme,2023,Zograf Readings,1
person:PERS_088c4df7,theme:Art,person_theme,2018,Roerich Readings,1
person:PERS_088c4df7,theme:History,person_theme,2015,Roerich Readings,1
person:PERS_088c4df7,theme:History,person_theme,2016,Roerich Readings,1
person:PERS_088c4df7,theme:History,person_theme,2019,Roerich Readings,1
person:PERS_0a2e5f24,theme:History,person_theme,2012,Roerich Readings,1
person:PERS_0a2e5f24,theme:History,person_theme,2015,Roerich Readings,1
person:PERS_0c451d76,theme:History,person_theme,2012,Zograf Readings,1
person:PERS_0c451d76,theme:History,person_theme,2013,Zograf Readings,1
person:PERS_0c451d76,theme:History,person_theme,2022,Zograf Readings,1
person:PERS_0c451d76,theme:History,person_theme,2025,Zograf Readings,1
person:PERS_0c451d76,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_0e0a154e,theme:History,person_theme,2016,Roerich Readings,1
person:PERS_0e0a154e,theme:History,person_theme,2021,Zograf Readings,1
person:PERS_0e0a154e,theme:Linguistics,person_theme,2022,Roerich Readings,1
person:PERS_0e0a154e,theme:Philosophy,person_theme,2012,Zograf Readings,1
person:PERS_0e0a154e,theme:Philosophy,person_theme,2017,Roerich Readings,1
person:PERS_0e0a154e,theme:Philosophy,person_theme,2018,Roerich Readings,1
person:PERS_0e0a154e,theme:Philosophy,person_theme,2020,Zograf Readings,1
person:PERS_0fd718a7,theme:AcademicHistory,person_theme,2013,Zograf Readings,1
person:PERS_0fd718a7,theme:History,person_theme,2014,Zograf Readings,1
person:PERS_0fd718a7,theme:Philosophy,person_theme,2012,Zograf Readings,1
person:PERS_10547db9,theme:Philosophy,person_theme,2012,Zograf Readings,1
person:PERS_1130c736,theme:History,person_theme,2020,Zograf Readings,1
person:PERS_11da326d,theme:Art,person_theme,2020,Roerich Readings,1
person:PERS_11da326d,theme:History,person_theme,2013,Zograf Readings,1
person:PERS_11da326d,theme:History,person_theme,2016,Roerich Readings,1
person:PERS_11da326d,theme:History,person_theme,2018,Zograf Readings,1
person:PERS_11da326d,theme:History,person_theme,2019,Roerich Readings,1
person:PERS_11da326d,theme:History,person_theme,2021,Roerich Readings,1
person:PERS_11da326d,theme:History,person_theme,2024,Roerich Readings,1
person:PERS_11da326d,theme:History,person_theme,2025,Zograf Readings,1
person:PERS_11da326d,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2006,Zograf Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2012,Roerich Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2014,Zograf Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2015,Roerich Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2017,Roerich Readings,2
person:PERS_11da326d,theme:Linguistics,person_theme,2018,Roerich Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2019,Zograf Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2021,Zograf Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2022,Roerich Readings,1
person:PERS_11da326d,theme:Linguistics,person_theme,2025,Roerich Readings,1
person:PERS_12125da9,theme:History,person_theme,2004,Zograf Readings,1
person:PERS_12125da9,theme:History,person_theme,2012,Zograf Readings,1
person:PERS_12125da9,theme:History,person_theme,2013,Zograf Readings,1
person:PERS_12125da9,theme:History,person_theme,2017,Roerich Readings,1
person:PERS_12125da9,theme:History,person_theme,2018,Zograf Readings,1
person:PERS_12125da9,theme:History,person_theme,2020,Zograf Readings,1
person:PERS_12125da9,theme:History,person_theme,2020,Roerich Readings,1
person:PERS_12125da9,theme:History,person_theme,2025,Zograf Readings,1
person:PERS_12125da9,theme:Linguistics,person_theme,2012,Roerich Readings,1
person:PERS_12125da9,theme:Philosophy,person_theme,2007,Zograf Readings,1
person:PERS_12125da9,theme:Philosophy,person_theme,2010,Zograf Readings,1
person:PERS_12125da9,theme:Philosophy,person_theme,2011,Zograf Readings,1
person:PERS_12125da9,theme:Philosophy,person_theme,2014,Zograf Readings,1
person:PERS_12125da9,theme:Philosophy,person_theme,2019,Zograf Readings,1
person:PERS_12125da9,theme:Philosophy,person_theme,2021,Zograf Readings,1
person:PERS_12125da9,theme:Philosophy,person_theme,2025,Roerich Readings,1
person:PERS_142b5c2b,theme:Linguistics,person_theme,2011,Zograf Readings,1
person:PERS_147ab928,theme:History,person_theme,2025,Roerich Readings,1
person:PERS_168a3a8b,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_180c5e5c,theme:Philosophy,person_theme,2014,Zograf Readings,1
person:PERS_18fcab2a,theme:History,person_theme,2021,Zograf Readings,1
person:PERS_18fcab2a,theme:Linguistics,person_theme,2020,Zograf Readings,1
person:PERS_1a097e52,theme:AcademicHistory,person_theme,2007,Zograf Readings,1
person:PERS_1a097e52,theme:History,person_theme,2011,Zograf Readings,1
person:PERS_1a097e52,theme:History,person_theme,2013,Zograf Readings,1
person:PERS_1a097e52,theme:History,person_theme,2014,Zograf Readings,1
person:PERS_1a097e52,theme:History,person_theme,2018,Zograf Readings,1
person:PERS_1a097e52,theme:History,person_theme,2022,Zograf Readings,1
person:PERS_1a097e52,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_1a097e52,theme:Linguistics,person_theme,2021,Zograf Readings,1
person:PERS_1a097e52,theme:Linguistics,person_theme,2023,Zograf Readings,1
person:PERS_1a097e52,theme:Philosophy,person_theme,2006,Zograf Readings,1
person:PERS_1a097e52,theme:Philosophy,person_theme,2012,Zograf Readings,1
person:PERS_1a097e52,theme:Philosophy,person_theme,2020,Zograf Readings,1
person:PERS_1a097e52,theme:Philosophy,person_theme,2025,Zograf Readings,1
person:PERS_1c6fcce5,theme:Art,person_theme,2018,Roerich Readings,1
person:PERS_1c6fcce5,theme:Art,person_theme,2021,Roerich Readings,1
person:PERS_1c6fcce5,theme:History,person_theme,2016,Roerich Readings,1
person:PERS_1c6fcce5,theme:History,person_theme,2020,Zograf Readings,1
person:PERS_1c6fcce5,theme:History,person_theme,2020,Roerich Readings,1
person:PERS_1c6fcce5,theme:History,person_theme,2021,Zograf Readings,1
person:PERS_1c6fcce5,theme:Philosophy,person_theme,2022,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2011,Zograf Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2012,Zograf Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2012,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2015,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2016,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2017,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2018,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2019,Zograf Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2019,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Art,person_theme,2020,Zograf Readings,1
person:PERS_1fa7cc0c,theme:History,person_theme,2010,Zograf Readings,1
person:PERS_1fa7cc0c,theme:History,person_theme,2018,Zograf Readings,1
person:PERS_1fa7cc0c,theme:Linguistics,person_theme,2017,Roerich Readings,1
person:PERS_1fa7cc0c,theme:Philosophy,person_theme,2004,Zograf Readings,1
person:PERS_2011b78d,theme:AcademicHistory,person_theme,2021,Roerich Readings,1
person:PERS_2095dc59,theme:History,person_theme,2024,Roerich Readings,1
person:PERS_22d87263,theme:History,person_theme,2021,Zograf Readings,1
person:PERS_22d87263,theme:History,person_theme,2022,Zograf Readings,1
person:PERS_22d87263,theme:Linguistics,person_theme,2013,Zograf Readings,1
person:PERS_22d87263,theme:Linguistics,person_theme,2014,Zograf Readings,1
person:PERS_22d87263,theme:Linguistics,person_theme,2020,Zograf Readings,1
person:PERS_23215083,theme:Art,person_theme,2004,Zograf Readings,1
person:PERS_23215083,theme:Art,person_theme,2013,Zograf Readings,1
person:PERS_23215083,theme:History,person_theme,2014,Zograf Readings,1
person:PERS_23215083,theme:History,person_theme,2019,Zograf Readings,1
person:PERS_23215083,theme:Philosophy,person_theme,2007,Zograf Readings,1
person:PERS_23215083,theme:Philosophy,person_theme,2018,Zograf Readings,1
person:PERS_23abae7d,theme:Philosophy,person_theme,2026,Zograf Readings,1
person:PERS_23f54085,theme:Philosophy,person_theme,2019,Zograf Readings,1
person:PERS_260a598a,theme:AcademicHistory,person_theme,2021,Zograf Readings,1
person:PERS_260a598a,theme:History,person_theme,2012,Zograf Readings,1
person:PERS_260a598a,theme:History,person_theme,2018,Zograf Readings,1
person:PERS_260a598a,theme:History,person_theme,2019,Zograf Readings,1
person:PERS_260a598a,theme:History,person_theme,2020,Zograf Readings,1
person:PERS_260a598a,theme:History,person_theme,2022,Zograf Readings,1
person:PERS_260a598a,theme:History,person_theme,2025,Zograf Readings,1
person:PERS_260a598a,theme:Philosophy,person_theme,2007,Zograf Readings,1
person:PERS_260a598a,theme:Philosophy,person_theme,2011,Zograf Readings,1
person:PERS_26c3214a,theme:History,person_theme,2014,Zograf Readings,1
person:PERS_26ce5ec1,theme:History,person_theme,2014,Zograf Readings,1
person:PERS_28317057,theme:Art,person_theme,2006,Zograf Readings,1
person:PERS_28317057,theme:Philosophy,person_theme,2004,Zograf Readings,1
person:PERS_28317057,theme:Philosophy,person_theme,2007,Zograf Readings,1
person:PERS_287fe378,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_287fe378,theme:Philosophy,person_theme,2019,Zograf Readings,1
person:PERS_287fe378,theme:Philosophy,person_theme,2020,Zograf Readings,1
person:PERS_287fe378,theme:Philosophy,person_theme,2021,Zograf Readings,1
person:PERS_287fe378,theme:Philosophy,person_theme,2022,Zograf Readings,1
person:PERS_287fe378,theme:Philosophy,person_theme,2025,Zograf Readings,1
person:PERS_29607432,theme:Philosophy,person_theme,2020,Zograf Readings,1
person:PERS_2a2e5602,theme:AcademicHistory,person_theme,2019,Zograf Readings,1
person:PERS_2a2e5602,theme:AcademicHistory,person_theme,2021,Zograf Readings,1
person:PERS_2a2e5602,theme:Art,person_theme,2025,Zograf Readings,1
person:PERS_2a2e5602,theme:Linguistics,person_theme,2026,Zograf Readings,1
person:PERS_2b7ca933,theme:History,person_theme,2011,Zograf Readings,1
person:PERS_2c40b9b1,theme:Art,person_theme,2007,Zograf Readings,1
person:PERS_2c40b9b1,theme:Linguistics,person_theme,2006,Zograf Readings,1
person:PERS_2c9b38ec,theme:Philosophy,person_theme,2007,Zograf Readings,1
person:PERS_2e00cb36,theme:AcademicHistory,person_theme,2018,Zograf Readings,1
person:PERS_2e2b9553,theme:Philosophy,person_theme,2025,Roerich Readings,1
person:PERS_2fd442aa,theme:History,person_theme,2015,Roerich Readings,1
person:PERS_2fd442aa,theme:History,person_theme,2018,Roerich Readings,1
person:PERS_2fd442aa,theme:History,person_theme,2019,Roerich Readings,1
person:PERS_2fd442aa,theme:History,person_theme,2020,Roerich Readings,1
person:PERS_2fd442aa,theme:History,person_theme,2022,Roerich Readings,1
person:PERS_2fd442aa,theme:History,person_theme,2023,Roerich Readings,1
person:PERS_2fd442aa,theme:Philosophy,person_theme,2016,Roerich Readings,1
person:PERS_2fd442aa,theme:Philosophy,person_theme,2021,Roerich Readings,1
person:PERS_2fd442aa,theme:Philosophy,person_theme,2025,Roerich Readings,1
person:PERS_3074a8e5,theme:Linguistics,person_theme,2013,Zograf Readings,1
person:PERS_3074a8e5,theme:Linguistics,person_theme,2020,Zograf Readings,1
person:PERS_30b54681,theme:History,person_theme,2011,Zograf Readings,1
person:PERS_310b2911,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_310b2911,theme:Philosophy,person_theme,2025,Zograf Readings,1
person:PERS_3195408b,theme:History,person_theme,2025,Roerich Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2011,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2012,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2013,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2014,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2018,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2019,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2021,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2025,Zograf Readings,1
person:PERS_3357f25b,theme:Philosophy,person_theme,2026,Zograf Readings,1
person:PERS_34c0d384,theme:Philosophy,person_theme,2014,Zograf Readings,1
person:PERS_35a30342,theme:History,person_theme,2018,Zograf Readings,1
person:PERS_35ac9c82,theme:History,person_theme,2006,Zograf Readings,1
person:PERS_35c57654,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_35c57654,theme:Philosophy,person_theme,2025,Zograf Readings,1
person:PERS_36dabb79,theme:Art,person_theme,2024,Roerich Readings,1
person:PERS_36dabb79,theme:History,person_theme,2007,Zograf Readings,1
person:PERS_36dabb79,theme:History,person_theme,2016,Roerich Readings,1
person:PERS_36dabb79,theme:Linguistics,person_theme,2018,Roerich Readings,1
person:PERS_36dabb79,theme:Linguistics,person_theme,2019,Roerich Readings,1
person:PERS_36dabb79,theme:Linguistics,person_theme,2020,Roerich Readings,1
person:PERS_36dabb79,theme:Philosophy,person_theme,2015,Roerich Readings,1
person:PERS_36dabb79,theme:Philosophy,person_theme,2017,Roerich Readings,1
person:PERS_37bb2d43,theme:Philosophy,person_theme,2025,Zograf Readings,1
person:PERS_37d557c2,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_37d557c2,theme:Philosophy,person_theme,2025,Zograf Readings,1
person:PERS_38c5f03f,theme:Philosophy,person_theme,2018,Roerich Readings,1
person:PERS_3b196639,theme:Art,person_theme,2016,Roerich Readings,1
person:PERS_3b196639,theme:Art,person_theme,2019,Roerich Readings,1
person:PERS_3b196639,theme:Art,person_theme,2020,Roerich Readings,1
person:PERS_3b196639,theme:History,person_theme,2020,Zograf Readings,1
person:PERS_3b196639,theme:History,person_theme,2021,Zograf Readings,1
person:PERS_3b196639,theme:History,person_theme,2022,Zograf Readings,1
person:PERS_3b196639,theme:History,person_theme,2022,Roerich Readings,1
person:PERS_3b196639,theme:Linguistics,person_theme,2019,Zograf Readings,1
person:PERS_3b196639,theme:Philosophy,person_theme,2021,Roerich Readings,1
person:PERS_3c202afd,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_3c202afd,theme:Linguistics,person_theme,2025,Zograf Readings,1
person:PERS_3c202afd,theme:Philosophy,person_theme,2011,Zograf Readings,1
person:PERS_3c202afd,theme:Philosophy,person_theme,2021,Roerich Readings,1
person:PERS_3c7d41ac,theme:Art,person_theme,2021,Roerich Readings,1
person:PERS_3c7d41ac,theme:History,person_theme,2012,Roerich Readings,1
person:PERS_3c7d41ac,theme:History,person_theme,2018,Roerich Readings,1
person:PERS_3c7d41ac,theme:Philosophy,person_theme,2017,Roerich Readings,1
person:PERS_3d22e8d4,theme:History,person_theme,2007,Zograf Readings,1
person:PERS_3d3b302d,theme:Art,person_theme,2007,Zograf Readings,1
person:PERS_3d3b302d,theme:History,person_theme,2022,Zograf Readings,1
person:PERS_3d3b302d,theme:History,person_theme,2026,Zograf Readings,1
person:PERS_3d4df70f,theme:Philosophy,person_theme,2012,Zograf Readings,1
person:PERS_3e105f43,theme:History,person_theme,2004,Zograf Readings,1
person:PERS_3e105f43,theme:History,person_theme,2006,Zograf Readings,1
person:PERS_3e105f43,theme:History,person_theme,2013,Zograf Readings,1
person:PERS_3e105f43,theme:History,person_theme,2014,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2007,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2010,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2011,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2012,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2019,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2021,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2023,Zograf Readings,1
person:PERS_3e105f43,theme:Philosophy,person_theme,2026,Zograf Readings,1
person:PERS_3e38ff72,theme:Linguistics,person_theme,2024,Roerich Readings,1
person:PERS_3fd690ee,theme:Linguistics,person_theme,2018,Zograf Readings,1
person:PERS_40375fef,theme:Art,person_theme,2015,Roerich Readings,1
person:PERS_40375fef,theme:History,person_theme,2012,Roerich Readings,1
person:PERS_40375fef,theme:Linguistics,person_theme,2017,Roerich Readings,1
person:PERS_40862f5e,theme:History,person_theme,2012,Zograf Readings,1
person:PERS_40862f5e,theme:History,person_theme,2022,Zograf Readings,1
